"","IGFNS1_aligned.bam"
"ENSRNOG00000066530",0
"ENSRNOG00000029172",128
"ENSRNOG00000042697",24
"ENSRNOG00000065241",280
"ENSRNOG00000070862",0
"ENSRNOG00000065535",0
"ENSRNOG00000069422",0
"ENSRNOG00000068162",4
"ENSRNOG00000065552",0
"ENSRNOG00000007081",485
"ENSRNOG00000006599",1
"ENSRNOG00000004535",0
"ENSRNOG00000066075",0
"ENSRNOG00000007237",866
"ENSRNOG00000029835",14
"ENSRNOG00000066896",0
"ENSRNOG00000008086",1
"ENSRNOG00000064224",0
"ENSRNOG00000069102",0
"ENSRNOG00000063453",0
"ENSRNOG00000004526",1721
"ENSRNOG00000009039",638
"ENSRNOG00000004582",21
"ENSRNOG00000063643",0
"ENSRNOG00000070058",0
"ENSRNOG00000070426",4
"ENSRNOG00000066119",61
"ENSRNOG00000067664",0
"ENSRNOG00000055777",2316
"ENSRNOG00000070307",6
"ENSRNOG00000063858",0
"ENSRNOG00000068442",0
"ENSRNOG00000010126",180
"ENSRNOG00000051551",1
"ENSRNOG00000009285",229
"ENSRNOG00000012062",6825
"ENSRNOG00000056011",315
"ENSRNOG00000038335",0
"ENSRNOG00000065489",0
"ENSRNOG00000068325",3
"ENSRNOG00000042752",30
"ENSRNOG00000068738",12
"ENSRNOG00000012085",313
"ENSRNOG00000053311",0
"ENSRNOG00000066833",0
"ENSRNOG00000042542",0
"ENSRNOG00000068002",1
"ENSRNOG00000033090",2397
"ENSRNOG00000063339",960
"ENSRNOG00000011026",725
"ENSRNOG00000063888",0
"ENSRNOG00000067219",0
"ENSRNOG00000066815",0
"ENSRNOG00000064769",262
"ENSRNOG00000062878",0
"ENSRNOG00000071076",0
"ENSRNOG00000009151",142
"ENSRNOG00000066282",311
"ENSRNOG00000050817",229
"ENSRNOG00000061911",2
"ENSRNOG00000012652",0
"ENSRNOG00000008644",0
"ENSRNOG00000070197",0
"ENSRNOG00000032375",0
"ENSRNOG00000068075",3
"ENSRNOG00000052017",0
"ENSRNOG00000063825",107
"ENSRNOG00000027317",1667
"ENSRNOG00000053429",0
"ENSRNOG00000005610",144
"ENSRNOG00000005249",1310
"ENSRNOG00000069735",0
"ENSRNOG00000067643",0
"ENSRNOG00000030294",579
"ENSRNOG00000004269",0
"ENSRNOG00000004262",311
"ENSRNOG00000039902",1758
"ENSRNOG00000067034",0
"ENSRNOG00000066171",5
"ENSRNOG00000032348",142
"ENSRNOG00000005826",3818
"ENSRNOG00000004657",2787
"ENSRNOG00000066846",2
"ENSRNOG00000008683",6
"ENSRNOG00000067897",0
"ENSRNOG00000063718",29
"ENSRNOG00000006321",24
"ENSRNOG00000067198",3
"ENSRNOG00000070054",1
"ENSRNOG00000068419",4
"ENSRNOG00000071152",0
"ENSRNOG00000004360",218
"ENSRNOG00000066662",0
"ENSRNOG00000008806",1
"ENSRNOG00000068595",6
"ENSRNOG00000004696",1028
"ENSRNOG00000008942",1
"ENSRNOG00000063663",0
"ENSRNOG00000007390",318
"ENSRNOG00000056792",0
"ENSRNOG00000071054",0
"ENSRNOG00000027191",3990
"ENSRNOG00000006976",459
"ENSRNOG00000065348",112
"ENSRNOG00000005144",396
"ENSRNOG00000006878",0
"ENSRNOG00000007254",1
"ENSRNOG00000008931",6
"ENSRNOG00000004205",358
"ENSRNOG00000060614",8675
"ENSRNOG00000004199",174
"ENSRNOG00000004103",103
"ENSRNOG00000007690",31
"ENSRNOG00000025317",139
"ENSRNOG00000065555",120
"ENSRNOG00000004646",1
"ENSRNOG00000004061",454
"ENSRNOG00000026316",584
"ENSRNOG00000008082",21
"ENSRNOG00000009385",1
"ENSRNOG00000009284",2
"ENSRNOG00000008479",1066
"ENSRNOG00000004928",1
"ENSRNOG00000004612",2926
"ENSRNOG00000022791",0
"ENSRNOG00000007253",311
"ENSRNOG00000027305",0
"ENSRNOG00000068412",372
"ENSRNOG00000009790",0
"ENSRNOG00000062834",395
"ENSRNOG00000069769",653
"ENSRNOG00000058692",0
"ENSRNOG00000046262",0
"ENSRNOG00000066667",1
"ENSRNOG00000007907",66
"ENSRNOG00000005660",25
"ENSRNOG00000007646",1515
"ENSRNOG00000066260",1
"ENSRNOG00000024905",2
"ENSRNOG00000006828",331
"ENSRNOG00000026037",2
"ENSRNOG00000009079",555
"ENSRNOG00000004382",791
"ENSRNOG00000005285",163
"ENSRNOG00000004723",652
"ENSRNOG00000005550",0
"ENSRNOG00000057813",342
"ENSRNOG00000007884",90
"ENSRNOG00000004685",705
"ENSRNOG00000046740",2087
"ENSRNOG00000067489",0
"ENSRNOG00000046896",0
"ENSRNOG00000005061",1501
"ENSRNOG00000068245",2
"ENSRNOG00000006986",114
"ENSRNOG00000004534",7
"ENSRNOG00000047941",3
"ENSRNOG00000006364",633
"ENSRNOG00000004901",133
"ENSRNOG00000032776",586
"ENSRNOG00000040266",90
"ENSRNOG00000026905",1165
"ENSRNOG00000064975",460
"ENSRNOG00000005530",0
"ENSRNOG00000027332",18
"ENSRNOG00000050570",2334
"ENSRNOG00000004927",388
"ENSRNOG00000027343",3
"ENSRNOG00000023591",400
"ENSRNOG00000053460",0
"ENSRNOG00000008155",127
"ENSRNOG00000006090",0
"ENSRNOG00000029637",0
"ENSRNOG00000004941",394
"ENSRNOG00000006146",0
"ENSRNOG00000007043",156
"ENSRNOG00000009856",2176
"ENSRNOG00000049989",266
"ENSRNOG00000069218",0
"ENSRNOG00000051280",140
"ENSRNOG00000004364",1555
"ENSRNOG00000067360",62
"ENSRNOG00000056610",665
"ENSRNOG00000058973",350
"ENSRNOG00000007114",457
"ENSRNOG00000006204",11
"ENSRNOG00000005998",10417
"ENSRNOG00000027360",1261
"ENSRNOG00000008423",3
"ENSRNOG00000004710",37
"ENSRNOG00000008927",1456
"ENSRNOG00000008961",708
"ENSRNOG00000008249",767
"ENSRNOG00000025388",81
"ENSRNOG00000063368",14
"ENSRNOG00000042333",95
"ENSRNOG00000055899",0
"ENSRNOG00000008996",6
"ENSRNOG00000047455",0
"ENSRNOG00000005298",356
"ENSRNOG00000008291",271
"ENSRNOG00000056721",440
"ENSRNOG00000010553",17
"ENSRNOG00000010800",5594
"ENSRNOG00000010653",404
"ENSRNOG00000009754",790
"ENSRNOG00000011918",8
"ENSRNOG00000026884",1192
"ENSRNOG00000023093",142
"ENSRNOG00000007106",857
"ENSRNOG00000024629",2719
"ENSRNOG00000047312",0
"ENSRNOG00000048145",0
"ENSRNOG00000068687",166
"ENSRNOG00000032391",2504
"ENSRNOG00000065342",0
"ENSRNOG00000036490",0
"ENSRNOG00000022970",0
"ENSRNOG00000005260",252
"ENSRNOG00000003988",235
"ENSRNOG00000035618",0
"ENSRNOG00000068695",4
"ENSRNOG00000035634",0
"ENSRNOG00000026344",0
"ENSRNOG00000035612",0
"ENSRNOG00000007061",79
"ENSRNOG00000046172",1334
"ENSRNOG00000023230",49
"ENSRNOG00000010194",94
"ENSRNOG00000046763",3
"ENSRNOG00000012094",2373
"ENSRNOG00000047143",150
"ENSRNOG00000045892",975
"ENSRNOG00000005301",604
"ENSRNOG00000011040",471
"ENSRNOG00000063727",0
"ENSRNOG00000022738",1088
"ENSRNOG00000050114",0
"ENSRNOG00000049783",2055
"ENSRNOG00000069999",6
"ENSRNOG00000067033",1
"ENSRNOG00000005522",53
"ENSRNOG00000028650",617
"ENSRNOG00000049615",13
"ENSRNOG00000056904",1086
"ENSRNOG00000010227",204
"ENSRNOG00000067279",0
"ENSRNOG00000000618",4
"ENSRNOG00000050386",0
"ENSRNOG00000011111",862
"ENSRNOG00000037436",2
"ENSRNOG00000064159",0
"ENSRNOG00000024766",3
"ENSRNOG00000003759",61
"ENSRNOG00000049430",763
"ENSRNOG00000047088",5332
"ENSRNOG00000004521",694
"ENSRNOG00000010646",91
"ENSRNOG00000004158",91
"ENSRNOG00000065590",0
"ENSRNOG00000012950",11
"ENSRNOG00000012146",644
"ENSRNOG00000005410",19
"ENSRNOG00000004629",304
"ENSRNOG00000047708",712
"ENSRNOG00000010750",193
"ENSRNOG00000003908",169
"ENSRNOG00000039815",276
"ENSRNOG00000062909",0
"ENSRNOG00000005371",730
"ENSRNOG00000070656",0
"ENSRNOG00000064799",341
"ENSRNOG00000004342",1546
"ENSRNOG00000004196",782
"ENSRNOG00000050413",11
"ENSRNOG00000003732",384
"ENSRNOG00000066482",0
"ENSRNOG00000007141",280
"ENSRNOG00000004218",130
"ENSRNOG00000005054",4
"ENSRNOG00000012264",611
"ENSRNOG00000004068",1804
"ENSRNOG00000005451",2
"ENSRNOG00000025689",305
"ENSRNOG00000012314",127
"ENSRNOG00000010567",167
"ENSRNOG00000025736",0
"ENSRNOG00000005650",71
"ENSRNOG00000004415",1104
"ENSRNOG00000037998",945
"ENSRNOG00000009898",0
"ENSRNOG00000027960",145
"ENSRNOG00000009905",0
"ENSRNOG00000067599",0
"ENSRNOG00000025726",0
"ENSRNOG00000005678",6557
"ENSRNOG00000005003",1
"ENSRNOG00000051056",184
"ENSRNOG00000011334",0
"ENSRNOG00000046741",531
"ENSRNOG00000008246",864
"ENSRNOG00000003955",503
"ENSRNOG00000008047",1
"ENSRNOG00000062802",0
"ENSRNOG00000028629",3283
"ENSRNOG00000067630",0
"ENSRNOG00000062500",66
"ENSRNOG00000009448",10
"ENSRNOG00000011101",371
"ENSRNOG00000064692",2
"ENSRNOG00000008612",1266
"ENSRNOG00000021751",10
"ENSRNOG00000010730",0
"ENSRNOG00000005154",1
"ENSRNOG00000010259",0
"ENSRNOG00000046256",1186
"ENSRNOG00000004994",2
"ENSRNOG00000008501",1
"ENSRNOG00000009967",0
"ENSRNOG00000021475",930
"ENSRNOG00000009653",1077
"ENSRNOG00000028640",356
"ENSRNOG00000006119",0
"ENSRNOG00000037562",41
"ENSRNOG00000048378",0
"ENSRNOG00000068680",1
"ENSRNOG00000006467",1226
"ENSRNOG00000004186",531
"ENSRNOG00000014595",265
"ENSRNOG00000005542",1
"ENSRNOG00000011719",8
"ENSRNOG00000014693",559
"ENSRNOG00000004542",695
"ENSRNOG00000026474",2112
"ENSRNOG00000063964",454
"ENSRNOG00000009110",1288
"ENSRNOG00000009459",927
"ENSRNOG00000011285",0
"ENSRNOG00000006046",0
"ENSRNOG00000056141",187
"ENSRNOG00000004300",624
"ENSRNOG00000048874",1
"ENSRNOG00000023508",0
"ENSRNOG00000033776",3790
"ENSRNOG00000049088",51
"ENSRNOG00000008610",187
"ENSRNOG00000012210",1217
"ENSRNOG00000057628",463
"ENSRNOG00000010415",368
"ENSRNOG00000063175",0
"ENSRNOG00000067159",9
"ENSRNOG00000034190",0
"ENSRNOG00000048981",466
"ENSRNOG00000059106",0
"ENSRNOG00000064221",0
"ENSRNOG00000028155",183
"ENSRNOG00000062788",0
"ENSRNOG00000028783",939
"ENSRNOG00000064356",0
"ENSRNOG00000054892",0
"ENSRNOG00000007923",374
"ENSRNOG00000066742",0
"ENSRNOG00000064938",85
"ENSRNOG00000050312",2
"ENSRNOG00000063558",0
"ENSRNOG00000005046",230
"ENSRNOG00000070473",0
"ENSRNOG00000070272",0
"ENSRNOG00000068546",0
"ENSRNOG00000004242",33
"ENSRNOG00000065483",0
"ENSRNOG00000008015",94
"ENSRNOG00000025049",0
"ENSRNOG00000066357",0
"ENSRNOG00000059947",1922
"ENSRNOG00000067258",0
"ENSRNOG00000026578",0
"ENSRNOG00000004709",925
"ENSRNOG00000065959",0
"ENSRNOG00000010457",140
"ENSRNOG00000069158",0
"ENSRNOG00000051710",1
"ENSRNOG00000066107",0
"ENSRNOG00000065996",0
"ENSRNOG00000003999",245
"ENSRNOG00000005770",0
"ENSRNOG00000062991",0
"ENSRNOG00000008588",0
"ENSRNOG00000051976",0
"ENSRNOG00000059295",719
"ENSRNOG00000063789",0
"ENSRNOG00000068799",0
"ENSRNOG00000065834",0
"ENSRNOG00000061433",0
"ENSRNOG00000071213",0
"ENSRNOG00000004425",22
"ENSRNOG00000050111",76
"ENSRNOG00000008754",151
"ENSRNOG00000005470",191
"ENSRNOG00000067815",0
"ENSRNOG00000023116",2
"ENSRNOG00000067688",0
"ENSRNOG00000063638",0
"ENSRNOG00000004059",111
"ENSRNOG00000063750",0
"ENSRNOG00000008812",1339
"ENSRNOG00000053761",0
"ENSRNOG00000064450",0
"ENSRNOG00000070986",0
"ENSRNOG00000060721",0
"ENSRNOG00000068804",0
"ENSRNOG00000064737",8
"ENSRNOG00000063542",0
"ENSRNOG00000006062",784
"ENSRNOG00000027707",365
"ENSRNOG00000066035",25
"ENSRNOG00000004239",0
"ENSRNOG00000066457",0
"ENSRNOG00000030332",0
"ENSRNOG00000005718",167
"ENSRNOG00000062402",0
"ENSRNOG00000067691",4
"ENSRNOG00000068455",0
"ENSRNOG00000070538",0
"ENSRNOG00000006588",1847
"ENSRNOG00000032178",315
"ENSRNOG00000063661",0
"ENSRNOG00000063928",0
"ENSRNOG00000069392",65
"ENSRNOG00000008781",635
"ENSRNOG00000070039",8
"ENSRNOG00000066459",0
"ENSRNOG00000005264",938
"ENSRNOG00000067294",0
"ENSRNOG00000065039",0
"ENSRNOG00000060568",864
"ENSRNOG00000068630",0
"ENSRNOG00000065917",0
"ENSRNOG00000067879",0
"ENSRNOG00000046064",7
"ENSRNOG00000053121",0
"ENSRNOG00000011394",233
"ENSRNOG00000005096",1108
"ENSRNOG00000051923",1
"ENSRNOG00000004908",891
"ENSRNOG00000063188",259
"ENSRNOG00000054705",0
"ENSRNOG00000004234",1133
"ENSRNOG00000061723",0
"ENSRNOG00000064344",0
"ENSRNOG00000063323",0
"ENSRNOG00000070565",0
"ENSRNOG00000059576",0
"ENSRNOG00000065018",0
"ENSRNOG00000057665",2
"ENSRNOG00000063791",0
"ENSRNOG00000005023",0
"ENSRNOG00000052171",0
"ENSRNOG00000036243",0
"ENSRNOG00000062520",0
"ENSRNOG00000036489",0
"ENSRNOG00000063060",139
"ENSRNOG00000011908",1124
"ENSRNOG00000068022",0
"ENSRNOG00000059648",0
"ENSRNOG00000035409",0
"ENSRNOG00000005733",1569
"ENSRNOG00000040386",0
"ENSRNOG00000060643",0
"ENSRNOG00000064481",0
"ENSRNOG00000045015",0
"ENSRNOG00000053020",0
"ENSRNOG00000066562",0
"ENSRNOG00000063355",5
"ENSRNOG00000005623",1592
"ENSRNOG00000071087",0
"ENSRNOG00000004899",2
"ENSRNOG00000035574",0
"ENSRNOG00000070406",0
"ENSRNOG00000057513",0
"ENSRNOG00000036492",0
"ENSRNOG00000058165",0
"ENSRNOG00000062646",0
"ENSRNOG00000036496",0
"ENSRNOG00000056412",0
"ENSRNOG00000036499",0
"ENSRNOG00000061016",0
"ENSRNOG00000036493",0
"ENSRNOG00000065181",0
"ENSRNOG00000066677",0
"ENSRNOG00000035507",0
"ENSRNOG00000004474",611
"ENSRNOG00000065445",0
"ENSRNOG00000035490",0
"ENSRNOG00000009318",762
"ENSRNOG00000053799",0
"ENSRNOG00000035625",0
"ENSRNOG00000060052",0
"ENSRNOG00000069022",0
"ENSRNOG00000040354",0
"ENSRNOG00000062762",0
"ENSRNOG00000061364",0
"ENSRNOG00000050073",0
"ENSRNOG00000070846",0
"ENSRNOG00000036488",0
"ENSRNOG00000053000",0
"ENSRNOG00000040406",0
"ENSRNOG00000062609",0
"ENSRNOG00000004210",9437
"ENSRNOG00000036487",0
"ENSRNOG00000054621",0
"ENSRNOG00000004083",1722
"ENSRNOG00000065055",0
"ENSRNOG00000040358",0
"ENSRNOG00000058196",0
"ENSRNOG00000035615",0
"ENSRNOG00000070589",0
"ENSRNOG00000036491",0
"ENSRNOG00000065156",0
"ENSRNOG00000057500",0
"ENSRNOG00000048292",0
"ENSRNOG00000059614",0
"ENSRNOG00000006199",61
"ENSRNOG00000067155",0
"ENSRNOG00000036497",0
"ENSRNOG00000053684",0
"ENSRNOG00000011914",489
"ENSRNOG00000006865",13748
"ENSRNOG00000041468",0
"ENSRNOG00000056761",0
"ENSRNOG00000065431",0
"ENSRNOG00000067516",0
"ENSRNOG00000036249",0
"ENSRNOG00000059872",0
"ENSRNOG00000035573",0
"ENSRNOG00000051602",2
"ENSRNOG00000064415",0
"ENSRNOG00000070132",0
"ENSRNOG00000070000",0
"ENSRNOG00000009867",1069
"ENSRNOG00000049586",0
"ENSRNOG00000059869",0
"ENSRNOG00000065476",0
"ENSRNOG00000036486",0
"ENSRNOG00000063963",0
"ENSRNOG00000035515",0
"ENSRNOG00000056128",167
"ENSRNOG00000066123",0
"ENSRNOG00000066281",0
"ENSRNOG00000059151",0
"ENSRNOG00000040384",0
"ENSRNOG00000059370",0
"ENSRNOG00000066796",0
"ENSRNOG00000035527",0
"ENSRNOG00000035557",0
"ENSRNOG00000058527",0
"ENSRNOG00000035489",0
"ENSRNOG00000056323",1
"ENSRNOG00000065406",0
"ENSRNOG00000035470",0
"ENSRNOG00000057539",0
"ENSRNOG00000004498",0
"ENSRNOG00000036498",0
"ENSRNOG00000066892",0
"ENSRNOG00000059972",0
"ENSRNOG00000052456",1
"ENSRNOG00000035473",0
"ENSRNOG00000062767",0
"ENSRNOG00000035487",0
"ENSRNOG00000058064",0
"ENSRNOG00000064349",0
"ENSRNOG00000065305",222
"ENSRNOG00000040355",0
"ENSRNOG00000064436",0
"ENSRNOG00000039110",12
"ENSRNOG00000035600",0
"ENSRNOG00000053107",0
"ENSRNOG00000065952",0
"ENSRNOG00000054823",0
"ENSRNOG00000048809",0
"ENSRNOG00000004207",21
"ENSRNOG00000065490",0
"ENSRNOG00000036244",0
"ENSRNOG00000067682",0
"ENSRNOG00000061206",0
"ENSRNOG00000026649",237
"ENSRNOG00000064746",0
"ENSRNOG00000052215",0
"ENSRNOG00000006180",3296
"ENSRNOG00000040351",0
"ENSRNOG00000035497",0
"ENSRNOG00000068244",0
"ENSRNOG00000068111",0
"ENSRNOG00000035556",0
"ENSRNOG00000055941",2
"ENSRNOG00000004826",589
"ENSRNOG00000055274",0
"ENSRNOG00000035454",0
"ENSRNOG00000030771",0
"ENSRNOG00000069018",0
"ENSRNOG00000012686",10
"ENSRNOG00000035528",0
"ENSRNOG00000069838",0
"ENSRNOG00000053907",0
"ENSRNOG00000050479",0
"ENSRNOG00000070179",0
"ENSRNOG00000036263",0
"ENSRNOG00000004464",3815
"ENSRNOG00000064775",0
"ENSRNOG00000054830",0
"ENSRNOG00000064207",0
"ENSRNOG00000048004",13
"ENSRNOG00000061087",0
"ENSRNOG00000051913",1
"ENSRNOG00000030812",0
"ENSRNOG00000055074",0
"ENSRNOG00000052438",0
"ENSRNOG00000029121",0
"ENSRNOG00000063897",0
"ENSRNOG00000050997",697
"ENSRNOG00000061746",0
"ENSRNOG00000027645",0
"ENSRNOG00000069444",0
"ENSRNOG00000070951",1070
"ENSRNOG00000058769",0
"ENSRNOG00000052462",0
"ENSRNOG00000055167",0
"ENSRNOG00000062657",0
"ENSRNOG00000066819",0
"ENSRNOG00000066213",0
"ENSRNOG00000051985",0
"ENSRNOG00000063341",0
"ENSRNOG00000003972",0
"ENSRNOG00000059185",0
"ENSRNOG00000069784",20
"ENSRNOG00000067932",5
"ENSRNOG00000069940",0
"ENSRNOG00000054985",0
"ENSRNOG00000055656",0
"ENSRNOG00000065283",0
"ENSRNOG00000027300",638
"ENSRNOG00000006867",262
"ENSRNOG00000053080",0
"ENSRNOG00000061281",0
"ENSRNOG00000064886",0
"ENSRNOG00000058917",0
"ENSRNOG00000065968",15
"ENSRNOG00000049271",16
"ENSRNOG00000006333",0
"ENSRNOG00000065965",0
"ENSRNOG00000067948",4
"ENSRNOG00000068279",0
"ENSRNOG00000004667",33
"ENSRNOG00000067508",0
"ENSRNOG00000070729",0
"ENSRNOG00000056919",0
"ENSRNOG00000058397",0
"ENSRNOG00000045854",469
"ENSRNOG00000065040",0
"ENSRNOG00000056198",0
"ENSRNOG00000004923",1266
"ENSRNOG00000051372",18
"ENSRNOG00000064570",0
"ENSRNOG00000068908",0
"ENSRNOG00000062565",0
"ENSRNOG00000049223",954
"ENSRNOG00000032866",0
"ENSRNOG00000055806",1
"ENSRNOG00000070415",0
"ENSRNOG00000056614",0
"ENSRNOG00000005811",0
"ENSRNOG00000058149",0
"ENSRNOG00000070455",0
"ENSRNOG00000058594",0
"ENSRNOG00000052758",49
"ENSRNOG00000067070",13
"ENSRNOG00000060184",0
"ENSRNOG00000056818",0
"ENSRNOG00000059317",0
"ENSRNOG00000053447",0
"ENSRNOG00000067259",0
"ENSRNOG00000006652",920
"ENSRNOG00000006368",0
"ENSRNOG00000070372",0
"ENSRNOG00000049870",0
"ENSRNOG00000005063",80
"ENSRNOG00000055908",5
"ENSRNOG00000067744",0
"ENSRNOG00000069909",0
"ENSRNOG00000050653",0
"ENSRNOG00000057749",0
"ENSRNOG00000058074",0
"ENSRNOG00000005345",168
"ENSRNOG00000031440",3
"ENSRNOG00000057283",0
"ENSRNOG00000070816",0
"ENSRNOG00000051376",0
"ENSRNOG00000064235",0
"ENSRNOG00000067607",0
"ENSRNOG00000055169",0
"ENSRNOG00000067885",0
"ENSRNOG00000066374",0
"ENSRNOG00000006727",161
"ENSRNOG00000060868",0
"ENSRNOG00000004084",0
"ENSRNOG00000008728",1
"ENSRNOG00000042319",0
"ENSRNOG00000063724",8
"ENSRNOG00000067766",0
"ENSRNOG00000069300",142
"ENSRNOG00000062820",0
"ENSRNOG00000066076",0
"ENSRNOG00000024503",829
"ENSRNOG00000069751",0
"ENSRNOG00000063713",0
"ENSRNOG00000007031",1
"ENSRNOG00000063523",0
"ENSRNOG00000031203",797
"ENSRNOG00000046309",3
"ENSRNOG00000069071",0
"ENSRNOG00000064873",0
"ENSRNOG00000030235",0
"ENSRNOG00000053317",1
"ENSRNOG00000047574",0
"ENSRNOG00000004296",60
"ENSRNOG00000067551",0
"ENSRNOG00000070937",247
"ENSRNOG00000070949",0
"ENSRNOG00000039551",88
"ENSRNOG00000047891",0
"ENSRNOG00000008445",348
"ENSRNOG00000003831",108
"ENSRNOG00000004377",160
"ENSRNOG00000032924",0
"ENSRNOG00000004198",119
"ENSRNOG00000049054",0
"ENSRNOG00000004857",67
"ENSRNOG00000004520",148
"ENSRNOG00000042391",0
"ENSRNOG00000024651",46
"ENSRNOG00000063297",0
"ENSRNOG00000004893",66
"ENSRNOG00000069554",56
"ENSRNOG00000008598",1330
"ENSRNOG00000062977",1
"ENSRNOG00000066641",0
"ENSRNOG00000024338",26
"ENSRNOG00000038720",15
"ENSRNOG00000051619",59
"ENSRNOG00000004110",289
"ENSRNOG00000004216",6
"ENSRNOG00000005424",1883
"ENSRNOG00000038166",385
"ENSRNOG00000066926",0
"ENSRNOG00000050539",28927
"ENSRNOG00000069868",0
"ENSRNOG00000064490",0
"ENSRNOG00000060853",956
"ENSRNOG00000030420",0
"ENSRNOG00000064626",0
"ENSRNOG00000042634",0
"ENSRNOG00000070933",0
"ENSRNOG00000063171",0
"ENSRNOG00000004754",23
"ENSRNOG00000007504",2707
"ENSRNOG00000068813",0
"ENSRNOG00000010985",620
"ENSRNOG00000050810",0
"ENSRNOG00000004496",1471
"ENSRNOG00000062618",23
"ENSRNOG00000004823",1218
"ENSRNOG00000011112",32
"ENSRNOG00000004362",162
"ENSRNOG00000011164",436
"ENSRNOG00000060694",481
"ENSRNOG00000067058",0
"ENSRNOG00000054259",445
"ENSRNOG00000064989",57
"ENSRNOG00000006296",0
"ENSRNOG00000033206",394
"ENSRNOG00000005589",376
"ENSRNOG00000005126",2564
"ENSRNOG00000025648",1
"ENSRNOG00000003813",0
"ENSRNOG00000005540",306
"ENSRNOG00000056012",0
"ENSRNOG00000051650",3265
"ENSRNOG00000007699",739
"ENSRNOG00000004449",741
"ENSRNOG00000012685",117
"ENSRNOG00000026855",0
"ENSRNOG00000054989",9
"ENSRNOG00000027773",1018
"ENSRNOG00000011376",34
"ENSRNOG00000006388",11
"ENSRNOG00000067995",82
"ENSRNOG00000008046",0
"ENSRNOG00000029253",0
"ENSRNOG00000061050",2
"ENSRNOG00000068437",129
"ENSRNOG00000057934",1039
"ENSRNOG00000011419",1321
"ENSRNOG00000031106",0
"ENSRNOG00000004503",246
"ENSRNOG00000031655",0
"ENSRNOG00000047363",0
"ENSRNOG00000006905",3255
"ENSRNOG00000006699",90
"ENSRNOG00000026297",0
"ENSRNOG00000004794",18
"ENSRNOG00000006744",165
"ENSRNOG00000005343",1
"ENSRNOG00000009788",0
"ENSRNOG00000050197",1953
"ENSRNOG00000043441",204
"ENSRNOG00000060335",1214
"ENSRNOG00000004482",1
"ENSRNOG00000027115",3
"ENSRNOG00000007851",365
"ENSRNOG00000048412",0
"ENSRNOG00000058572",2272
"ENSRNOG00000005765",162
"ENSRNOG00000062478",32
"ENSRNOG00000006729",3
"ENSRNOG00000007901",3187
"ENSRNOG00000004458",5
"ENSRNOG00000039091",663
"ENSRNOG00000005045",947
"ENSRNOG00000050553",15
"ENSRNOG00000010605",1
"ENSRNOG00000062383",0
"ENSRNOG00000026239",154
"ENSRNOG00000011044",306
"ENSRNOG00000004345",750
"ENSRNOG00000005409",4
"ENSRNOG00000061519",1334
"ENSRNOG00000069640",0
"ENSRNOG00000004060",9121
"ENSRNOG00000009542",0
"ENSRNOG00000063821",54
"ENSRNOG00000006441",272
"ENSRNOG00000005287",99
"ENSRNOG00000058593",625
"ENSRNOG00000059402",979
"ENSRNOG00000005568",518
"ENSRNOG00000063912",0
"ENSRNOG00000052418",1035
"ENSRNOG00000006570",1530
"ENSRNOG00000005101",645
"ENSRNOG00000032669",0
"ENSRNOG00000005344",310
"ENSRNOG00000025233",0
"ENSRNOG00000058891",94
"ENSRNOG00000060278",1
"ENSRNOG00000021628",54
"ENSRNOG00000065326",34
"ENSRNOG00000054286",127
"ENSRNOG00000004067",1
"ENSRNOG00000009855",0
"ENSRNOG00000007250",577
"ENSRNOG00000007370",457
"ENSRNOG00000009921",0
"ENSRNOG00000005492",1235
"ENSRNOG00000010410",0
"ENSRNOG00000055661",329
"ENSRNOG00000061415",115
"ENSRNOG00000006911",113
"ENSRNOG00000037743",0
"ENSRNOG00000065550",4
"ENSRNOG00000062637",0
"ENSRNOG00000048191",0
"ENSRNOG00000005916",1295
"ENSRNOG00000067917",0
"ENSRNOG00000022777",563
"ENSRNOG00000007267",252
"ENSRNOG00000054663",6
"ENSRNOG00000007785",355
"ENSRNOG00000010478",0
"ENSRNOG00000007329",2035
"ENSRNOG00000023176",2662
"ENSRNOG00000008222",388
"ENSRNOG00000022622",199
"ENSRNOG00000008244",579
"ENSRNOG00000008451",1058
"ENSRNOG00000009263",1112
"ENSRNOG00000026605",282
"ENSRNOG00000004873",10
"ENSRNOG00000053811",120
"ENSRNOG00000054052",19
"ENSRNOG00000007539",2
"ENSRNOG00000060436",549
"ENSRNOG00000008950",479
"ENSRNOG00000038496",2
"ENSRNOG00000052549",0
"ENSRNOG00000008373",2423
"ENSRNOG00000052719",143
"ENSRNOG00000006472",153
"ENSRNOG00000050761",2
"ENSRNOG00000005286",5
"ENSRNOG00000059875",754
"ENSRNOG00000004232",400
"ENSRNOG00000008051",202
"ENSRNOG00000006971",5
"ENSRNOG00000004751",825
"ENSRNOG00000004165",433
"ENSRNOG00000029949",0
"ENSRNOG00000004774",0
"ENSRNOG00000009438",0
"ENSRNOG00000021885",0
"ENSRNOG00000009296",130
"ENSRNOG00000004006",201
"ENSRNOG00000005292",737
"ENSRNOG00000064508",89
"ENSRNOG00000066628",0
"ENSRNOG00000038990",0
"ENSRNOG00000006483",1792
"ENSRNOG00000004519",1460
"ENSRNOG00000064630",0
"ENSRNOG00000027444",104
"ENSRNOG00000070950",20
"ENSRNOG00000004292",387
"ENSRNOG00000064752",0
"ENSRNOG00000004841",55
"ENSRNOG00000006410",89
"ENSRNOG00000042427",524
"ENSRNOG00000058646",2255
