"","PDGFNS3_aligned.bam"
"ENSRNOG00000027126",0
"ENSRNOG00000062958",0
"ENSRNOG00000069324",2
"ENSRNOG00000031285",346
"ENSRNOG00000005151",496
"ENSRNOG00000066637",10343
"ENSRNOG00000004589",1
"ENSRNOG00000067538",0
"ENSRNOG00000022697",0
"ENSRNOG00000006340",2563
"ENSRNOG00000068506",0
"ENSRNOG00000008614",666
"ENSRNOG00000049817",0
"ENSRNOG00000068533",141
"ENSRNOG00000067189",1
"ENSRNOG00000069525",3
"ENSRNOG00000062652",35483
"ENSRNOG00000067745",27
"ENSRNOG00000064997",2
"ENSRNOG00000026742",1912
"ENSRNOG00000038771",9
"ENSRNOG00000064247",0
"ENSRNOG00000066665",211
"ENSRNOG00000065542",12
"ENSRNOG00000008584",63
"ENSRNOG00000004163",0
"ENSRNOG00000066455",0
"ENSRNOG00000064012",1
"ENSRNOG00000067139",0
"ENSRNOG00000021403",3412
"ENSRNOG00000069562",0
"ENSRNOG00000025899",557
"ENSRNOG00000004509",526
"ENSRNOG00000069167",0
"ENSRNOG00000007459",3678
"ENSRNOG00000062786",12
"ENSRNOG00000028058",0
"ENSRNOG00000066124",1
"ENSRNOG00000067724",19
"ENSRNOG00000066295",0
"ENSRNOG00000063720",27
"ENSRNOG00000069486",0
"ENSRNOG00000067604",0
"ENSRNOG00000005053",18
"ENSRNOG00000069595",238
"ENSRNOG00000065782",0
"ENSRNOG00000062750",0
"ENSRNOG00000004499",6
"ENSRNOG00000065519",263
"ENSRNOG00000027042",0
"ENSRNOG00000008299",0
"ENSRNOG00000068248",1
"ENSRNOG00000069517",0
"ENSRNOG00000033058",119
"ENSRNOG00000031263",0
"ENSRNOG00000068280",0
"ENSRNOG00000070424",2390
"ENSRNOG00000066530",0
"ENSRNOG00000029172",180
"ENSRNOG00000042697",11
"ENSRNOG00000065241",268
"ENSRNOG00000070862",0
"ENSRNOG00000065535",0
"ENSRNOG00000069422",0
"ENSRNOG00000068162",2
"ENSRNOG00000065552",0
"ENSRNOG00000007081",2696
"ENSRNOG00000006599",0
"ENSRNOG00000004535",0
"ENSRNOG00000066075",1
"ENSRNOG00000007237",467
"ENSRNOG00000029835",19
"ENSRNOG00000066896",4
"ENSRNOG00000008086",1
"ENSRNOG00000064224",0
"ENSRNOG00000069102",0
"ENSRNOG00000063453",0
"ENSRNOG00000004526",2629
"ENSRNOG00000009039",608
"ENSRNOG00000004582",26
"ENSRNOG00000063643",1
"ENSRNOG00000070058",0
"ENSRNOG00000070426",11
"ENSRNOG00000066119",40
"ENSRNOG00000067664",0
"ENSRNOG00000055777",2998
"ENSRNOG00000070307",1
"ENSRNOG00000063858",0
"ENSRNOG00000068442",0
"ENSRNOG00000010126",150
"ENSRNOG00000051551",0
"ENSRNOG00000009285",255
"ENSRNOG00000012062",10481
"ENSRNOG00000056011",393
"ENSRNOG00000038335",0
"ENSRNOG00000065489",0
"ENSRNOG00000068325",2
"ENSRNOG00000042752",36
"ENSRNOG00000068738",13
"ENSRNOG00000012085",373
"ENSRNOG00000053311",1
"ENSRNOG00000066833",0
"ENSRNOG00000042542",0
"ENSRNOG00000068002",0
"ENSRNOG00000033090",2093
"ENSRNOG00000063339",862
"ENSRNOG00000011026",1230
"ENSRNOG00000063888",0
"ENSRNOG00000067219",0
"ENSRNOG00000066815",0
"ENSRNOG00000064769",250
"ENSRNOG00000062878",0
"ENSRNOG00000071076",1
"ENSRNOG00000009151",128
"ENSRNOG00000066282",27
"ENSRNOG00000050817",329
"ENSRNOG00000061911",1
"ENSRNOG00000012652",0
"ENSRNOG00000008644",0
"ENSRNOG00000070197",0
"ENSRNOG00000032375",0
"ENSRNOG00000068075",14
"ENSRNOG00000052017",0
"ENSRNOG00000063825",144
"ENSRNOG00000027317",1254
"ENSRNOG00000053429",0
"ENSRNOG00000005610",276
"ENSRNOG00000005249",1304
"ENSRNOG00000069735",0
"ENSRNOG00000067643",0
"ENSRNOG00000030294",276
"ENSRNOG00000004269",0
"ENSRNOG00000004262",252
"ENSRNOG00000039902",1839
"ENSRNOG00000067034",0
"ENSRNOG00000066171",3
"ENSRNOG00000032348",147
"ENSRNOG00000005826",4580
"ENSRNOG00000004657",2867
"ENSRNOG00000066846",5
"ENSRNOG00000008683",6
"ENSRNOG00000067897",0
"ENSRNOG00000063718",34
"ENSRNOG00000006321",19
"ENSRNOG00000067198",4
"ENSRNOG00000070054",1
"ENSRNOG00000068419",9
"ENSRNOG00000071152",0
"ENSRNOG00000004360",187
"ENSRNOG00000066662",0
"ENSRNOG00000008806",4
"ENSRNOG00000068595",3
"ENSRNOG00000004696",1191
"ENSRNOG00000008942",29
"ENSRNOG00000063663",0
"ENSRNOG00000007390",329
"ENSRNOG00000056792",0
"ENSRNOG00000071054",0
"ENSRNOG00000027191",3598
"ENSRNOG00000006976",442
"ENSRNOG00000065348",139
"ENSRNOG00000005144",472
"ENSRNOG00000006878",1
"ENSRNOG00000007254",46
"ENSRNOG00000008931",4
"ENSRNOG00000004205",97
"ENSRNOG00000060614",6603
"ENSRNOG00000004199",149
"ENSRNOG00000004103",142
"ENSRNOG00000007690",11
"ENSRNOG00000025317",141
"ENSRNOG00000065555",312
"ENSRNOG00000004646",0
"ENSRNOG00000004061",301
"ENSRNOG00000026316",554
"ENSRNOG00000008082",40
"ENSRNOG00000009385",0
"ENSRNOG00000009284",0
"ENSRNOG00000008479",1712
"ENSRNOG00000004928",4
"ENSRNOG00000004612",4194
"ENSRNOG00000022791",0
"ENSRNOG00000007253",291
"ENSRNOG00000027305",1
"ENSRNOG00000068412",1341
"ENSRNOG00000009790",0
"ENSRNOG00000062834",263
"ENSRNOG00000069769",1008
"ENSRNOG00000058692",4
"ENSRNOG00000046262",0
"ENSRNOG00000066667",1
"ENSRNOG00000007907",143
"ENSRNOG00000005660",12
"ENSRNOG00000007646",1377
"ENSRNOG00000066260",0
"ENSRNOG00000024905",0
"ENSRNOG00000006828",488
"ENSRNOG00000026037",18
"ENSRNOG00000009079",307
"ENSRNOG00000004382",678
"ENSRNOG00000005285",219
"ENSRNOG00000004723",620
"ENSRNOG00000005550",0
"ENSRNOG00000057813",215
"ENSRNOG00000007884",204
"ENSRNOG00000004685",765
"ENSRNOG00000046740",2311
"ENSRNOG00000067489",0
"ENSRNOG00000046896",0
"ENSRNOG00000005061",1983
"ENSRNOG00000068245",1
"ENSRNOG00000006986",81
"ENSRNOG00000004534",11
"ENSRNOG00000047941",1
"ENSRNOG00000006364",641
"ENSRNOG00000004901",128
"ENSRNOG00000032776",696
"ENSRNOG00000040266",44
"ENSRNOG00000026905",1050
"ENSRNOG00000064975",722
"ENSRNOG00000005530",1
"ENSRNOG00000027332",29
"ENSRNOG00000050570",2025
"ENSRNOG00000004927",510
"ENSRNOG00000027343",0
"ENSRNOG00000023591",455
"ENSRNOG00000053460",0
"ENSRNOG00000008155",101
"ENSRNOG00000006090",0
"ENSRNOG00000029637",0
"ENSRNOG00000004941",363
"ENSRNOG00000006146",1
"ENSRNOG00000007043",140
"ENSRNOG00000009856",3209
"ENSRNOG00000049989",260
"ENSRNOG00000069218",0
"ENSRNOG00000051280",176
"ENSRNOG00000004364",1313
"ENSRNOG00000067360",63
"ENSRNOG00000056610",543
"ENSRNOG00000058973",235
"ENSRNOG00000007114",551
"ENSRNOG00000006204",8
"ENSRNOG00000005998",4584
"ENSRNOG00000027360",852
"ENSRNOG00000008423",3
"ENSRNOG00000004710",45
"ENSRNOG00000008927",1565
"ENSRNOG00000008961",846
"ENSRNOG00000008249",852
"ENSRNOG00000025388",95
"ENSRNOG00000063368",7
"ENSRNOG00000042333",114
"ENSRNOG00000055899",0
"ENSRNOG00000008996",2
"ENSRNOG00000047455",0
"ENSRNOG00000005298",419
"ENSRNOG00000008291",222
"ENSRNOG00000056721",407
"ENSRNOG00000010553",13
"ENSRNOG00000010800",5680
"ENSRNOG00000010653",416
"ENSRNOG00000009754",1852
"ENSRNOG00000011918",14
"ENSRNOG00000026884",956
"ENSRNOG00000023093",119
"ENSRNOG00000007106",719
"ENSRNOG00000024629",2415
"ENSRNOG00000047312",1
"ENSRNOG00000048145",0
"ENSRNOG00000068687",209
"ENSRNOG00000032391",3906
"ENSRNOG00000065342",1
"ENSRNOG00000036490",0
"ENSRNOG00000022970",0
"ENSRNOG00000005260",318
"ENSRNOG00000003988",271
"ENSRNOG00000035618",0
"ENSRNOG00000068695",1
"ENSRNOG00000035634",0
"ENSRNOG00000026344",18
"ENSRNOG00000035612",0
"ENSRNOG00000007061",56
"ENSRNOG00000046172",2000
"ENSRNOG00000023230",112
"ENSRNOG00000010194",116
"ENSRNOG00000046763",43
"ENSRNOG00000012094",1206
"ENSRNOG00000047143",103
"ENSRNOG00000045892",1358
"ENSRNOG00000005301",537
"ENSRNOG00000011040",420
"ENSRNOG00000063727",0
"ENSRNOG00000022738",3167
"ENSRNOG00000050114",0
"ENSRNOG00000049783",2167
"ENSRNOG00000069999",14
"ENSRNOG00000067033",2
"ENSRNOG00000005522",40
"ENSRNOG00000028650",1926
"ENSRNOG00000049615",7
"ENSRNOG00000056904",1177
"ENSRNOG00000010227",187
"ENSRNOG00000067279",0
"ENSRNOG00000000618",12
"ENSRNOG00000050386",0
"ENSRNOG00000011111",825
"ENSRNOG00000037436",0
"ENSRNOG00000064159",0
"ENSRNOG00000024766",0
"ENSRNOG00000003759",71
"ENSRNOG00000049430",897
"ENSRNOG00000047088",4712
"ENSRNOG00000004521",720
"ENSRNOG00000010646",30
"ENSRNOG00000004158",750
"ENSRNOG00000065590",0
"ENSRNOG00000012950",55
"ENSRNOG00000012146",568
"ENSRNOG00000005410",14
"ENSRNOG00000004629",324
"ENSRNOG00000047708",498
"ENSRNOG00000010750",203
"ENSRNOG00000003908",93
"ENSRNOG00000039815",257
"ENSRNOG00000062909",0
"ENSRNOG00000005371",314
"ENSRNOG00000070656",0
"ENSRNOG00000064799",377
"ENSRNOG00000004342",1876
"ENSRNOG00000004196",758
"ENSRNOG00000050413",4
"ENSRNOG00000003732",529
"ENSRNOG00000066482",0
"ENSRNOG00000007141",275
"ENSRNOG00000004218",130
"ENSRNOG00000005054",5
"ENSRNOG00000012264",480
"ENSRNOG00000004068",1394
"ENSRNOG00000005451",4
"ENSRNOG00000025689",242
"ENSRNOG00000012314",215
"ENSRNOG00000010567",249
"ENSRNOG00000025736",2
"ENSRNOG00000005650",187
"ENSRNOG00000004415",1137
"ENSRNOG00000037998",1144
"ENSRNOG00000009898",0
"ENSRNOG00000027960",104
"ENSRNOG00000009905",0
"ENSRNOG00000067599",0
"ENSRNOG00000025726",2
"ENSRNOG00000005678",8200
"ENSRNOG00000005003",1
"ENSRNOG00000051056",202
"ENSRNOG00000011334",2
"ENSRNOG00000046741",587
"ENSRNOG00000008246",1038
"ENSRNOG00000003955",526
"ENSRNOG00000008047",3
"ENSRNOG00000062802",0
"ENSRNOG00000028629",3284
"ENSRNOG00000067630",0
"ENSRNOG00000062500",73
"ENSRNOG00000009448",15
"ENSRNOG00000011101",365
"ENSRNOG00000064692",0
"ENSRNOG00000008612",1248
"ENSRNOG00000021751",16
"ENSRNOG00000010730",0
"ENSRNOG00000005154",0
"ENSRNOG00000010259",0
"ENSRNOG00000046256",1035
"ENSRNOG00000004994",0
"ENSRNOG00000008501",3
"ENSRNOG00000009967",0
"ENSRNOG00000021475",779
"ENSRNOG00000009653",854
"ENSRNOG00000028640",397
"ENSRNOG00000006119",0
"ENSRNOG00000037562",41
"ENSRNOG00000048378",0
"ENSRNOG00000068680",3
"ENSRNOG00000006467",1191
"ENSRNOG00000004186",807
"ENSRNOG00000014595",229
"ENSRNOG00000005542",0
"ENSRNOG00000011719",2
"ENSRNOG00000014693",601
"ENSRNOG00000004542",515
"ENSRNOG00000026474",1781
"ENSRNOG00000063964",251
"ENSRNOG00000009110",1041
"ENSRNOG00000009459",1047
"ENSRNOG00000011285",0
"ENSRNOG00000006046",0
"ENSRNOG00000056141",30
"ENSRNOG00000004300",705
"ENSRNOG00000048874",4
"ENSRNOG00000023508",0
"ENSRNOG00000033776",4399
"ENSRNOG00000049088",44
"ENSRNOG00000008610",261
"ENSRNOG00000012210",1586
"ENSRNOG00000057628",413
"ENSRNOG00000010415",332
"ENSRNOG00000063175",0
"ENSRNOG00000067159",12
"ENSRNOG00000034190",0
"ENSRNOG00000048981",342
"ENSRNOG00000059106",0
"ENSRNOG00000064221",0
"ENSRNOG00000028155",201
"ENSRNOG00000062788",0
"ENSRNOG00000028783",653
"ENSRNOG00000064356",0
"ENSRNOG00000054892",0
"ENSRNOG00000007923",482
"ENSRNOG00000066742",0
"ENSRNOG00000064938",139
"ENSRNOG00000050312",3
"ENSRNOG00000063558",0
"ENSRNOG00000005046",434
"ENSRNOG00000070473",0
"ENSRNOG00000070272",0
"ENSRNOG00000068546",0
"ENSRNOG00000004242",53
"ENSRNOG00000065483",0
"ENSRNOG00000008015",1895
"ENSRNOG00000025049",0
"ENSRNOG00000066357",0
"ENSRNOG00000059947",701
"ENSRNOG00000067258",0
"ENSRNOG00000026578",0
"ENSRNOG00000004709",1035
"ENSRNOG00000065959",0
"ENSRNOG00000010457",86
"ENSRNOG00000069158",0
"ENSRNOG00000051710",0
"ENSRNOG00000066107",0
"ENSRNOG00000065996",0
"ENSRNOG00000003999",147
"ENSRNOG00000005770",0
"ENSRNOG00000062991",0
"ENSRNOG00000008588",1
"ENSRNOG00000051976",0
"ENSRNOG00000059295",732
"ENSRNOG00000063789",0
"ENSRNOG00000068799",0
"ENSRNOG00000065834",0
"ENSRNOG00000061433",0
"ENSRNOG00000071213",0
"ENSRNOG00000004425",54
"ENSRNOG00000050111",47
"ENSRNOG00000008754",176
"ENSRNOG00000005470",292
"ENSRNOG00000067815",0
"ENSRNOG00000023116",4
"ENSRNOG00000067688",0
"ENSRNOG00000063638",0
"ENSRNOG00000004059",97
"ENSRNOG00000063750",0
"ENSRNOG00000008812",959
"ENSRNOG00000053761",0
"ENSRNOG00000064450",0
"ENSRNOG00000070986",0
"ENSRNOG00000060721",0
"ENSRNOG00000068804",0
"ENSRNOG00000064737",9
"ENSRNOG00000063542",0
"ENSRNOG00000006062",1070
"ENSRNOG00000027707",468
"ENSRNOG00000066035",35
"ENSRNOG00000004239",0
"ENSRNOG00000066457",0
"ENSRNOG00000030332",0
"ENSRNOG00000005718",175
"ENSRNOG00000062402",0
"ENSRNOG00000067691",9
"ENSRNOG00000068455",0
"ENSRNOG00000070538",0
"ENSRNOG00000006588",954
"ENSRNOG00000032178",206
"ENSRNOG00000063661",0
"ENSRNOG00000063928",0
"ENSRNOG00000069392",65
"ENSRNOG00000008781",852
"ENSRNOG00000070039",4
"ENSRNOG00000066459",0
"ENSRNOG00000005264",893
"ENSRNOG00000067294",0
"ENSRNOG00000065039",0
"ENSRNOG00000060568",701
"ENSRNOG00000068630",0
"ENSRNOG00000065917",0
"ENSRNOG00000067879",1
"ENSRNOG00000046064",11
"ENSRNOG00000053121",0
"ENSRNOG00000011394",195
"ENSRNOG00000005096",1784
"ENSRNOG00000051923",0
"ENSRNOG00000004908",739
"ENSRNOG00000063188",231
"ENSRNOG00000054705",0
"ENSRNOG00000004234",1402
"ENSRNOG00000061723",0
"ENSRNOG00000064344",0
"ENSRNOG00000063323",3
"ENSRNOG00000070565",0
"ENSRNOG00000059576",0
"ENSRNOG00000065018",0
"ENSRNOG00000057665",0
"ENSRNOG00000063791",0
"ENSRNOG00000005023",0
"ENSRNOG00000052171",0
"ENSRNOG00000036243",0
"ENSRNOG00000062520",0
"ENSRNOG00000036489",0
"ENSRNOG00000063060",85
"ENSRNOG00000011908",1312
"ENSRNOG00000068022",0
"ENSRNOG00000059648",0
"ENSRNOG00000035409",0
"ENSRNOG00000005733",1547
"ENSRNOG00000040386",0
"ENSRNOG00000060643",0
"ENSRNOG00000064481",0
"ENSRNOG00000045015",0
"ENSRNOG00000053020",0
"ENSRNOG00000066562",1
"ENSRNOG00000063355",11
"ENSRNOG00000005623",1524
"ENSRNOG00000071087",0
"ENSRNOG00000004899",3
"ENSRNOG00000035574",0
"ENSRNOG00000070406",0
"ENSRNOG00000057513",0
"ENSRNOG00000036492",0
"ENSRNOG00000058165",0
"ENSRNOG00000062646",0
"ENSRNOG00000036496",0
"ENSRNOG00000056412",0
"ENSRNOG00000036499",0
"ENSRNOG00000061016",0
"ENSRNOG00000036493",0
"ENSRNOG00000065181",0
"ENSRNOG00000066677",0
"ENSRNOG00000035507",0
"ENSRNOG00000004474",561
"ENSRNOG00000065445",0
"ENSRNOG00000035490",0
"ENSRNOG00000009318",562
"ENSRNOG00000053799",0
"ENSRNOG00000035625",0
"ENSRNOG00000060052",0
"ENSRNOG00000069022",0
"ENSRNOG00000040354",0
"ENSRNOG00000062762",0
"ENSRNOG00000061364",0
"ENSRNOG00000050073",0
"ENSRNOG00000070846",0
"ENSRNOG00000036488",0
"ENSRNOG00000053000",0
"ENSRNOG00000040406",0
"ENSRNOG00000062609",0
"ENSRNOG00000004210",2568
"ENSRNOG00000036487",0
"ENSRNOG00000054621",0
"ENSRNOG00000004083",1780
"ENSRNOG00000065055",0
"ENSRNOG00000040358",0
"ENSRNOG00000058196",0
"ENSRNOG00000035615",0
"ENSRNOG00000070589",0
"ENSRNOG00000036491",0
"ENSRNOG00000065156",0
"ENSRNOG00000057500",0
"ENSRNOG00000048292",0
"ENSRNOG00000059614",0
"ENSRNOG00000006199",52
"ENSRNOG00000067155",0
"ENSRNOG00000036497",0
"ENSRNOG00000053684",0
"ENSRNOG00000011914",329
"ENSRNOG00000006865",9346
"ENSRNOG00000041468",0
"ENSRNOG00000056761",1
"ENSRNOG00000065431",0
"ENSRNOG00000067516",0
"ENSRNOG00000036249",0
"ENSRNOG00000059872",0
"ENSRNOG00000035573",0
"ENSRNOG00000051602",0
"ENSRNOG00000064415",0
"ENSRNOG00000070132",0
"ENSRNOG00000070000",0
"ENSRNOG00000009867",1201
"ENSRNOG00000049586",0
"ENSRNOG00000059869",0
"ENSRNOG00000065476",0
"ENSRNOG00000036486",0
"ENSRNOG00000063963",0
"ENSRNOG00000035515",0
"ENSRNOG00000056128",185
"ENSRNOG00000066123",0
"ENSRNOG00000066281",0
"ENSRNOG00000059151",1
"ENSRNOG00000040384",0
"ENSRNOG00000059370",0
"ENSRNOG00000066796",0
"ENSRNOG00000035527",0
"ENSRNOG00000035557",0
"ENSRNOG00000058527",0
"ENSRNOG00000035489",0
"ENSRNOG00000056323",5
"ENSRNOG00000065406",0
"ENSRNOG00000035470",0
"ENSRNOG00000057539",0
"ENSRNOG00000004498",0
"ENSRNOG00000036498",0
"ENSRNOG00000066892",0
"ENSRNOG00000059972",0
"ENSRNOG00000052456",0
"ENSRNOG00000035473",0
"ENSRNOG00000062767",0
"ENSRNOG00000035487",0
"ENSRNOG00000058064",0
"ENSRNOG00000064349",0
"ENSRNOG00000065305",244
"ENSRNOG00000040355",0
"ENSRNOG00000064436",0
"ENSRNOG00000039110",19
"ENSRNOG00000035600",0
"ENSRNOG00000053107",0
"ENSRNOG00000065952",0
"ENSRNOG00000054823",0
"ENSRNOG00000048809",0
"ENSRNOG00000004207",12
"ENSRNOG00000065490",0
"ENSRNOG00000036244",0
"ENSRNOG00000067682",0
"ENSRNOG00000061206",0
"ENSRNOG00000026649",185
"ENSRNOG00000064746",0
"ENSRNOG00000052215",0
"ENSRNOG00000006180",3614
"ENSRNOG00000040351",0
"ENSRNOG00000035497",0
"ENSRNOG00000068244",0
"ENSRNOG00000068111",0
"ENSRNOG00000035556",0
"ENSRNOG00000055941",1
"ENSRNOG00000004826",517
"ENSRNOG00000055274",0
"ENSRNOG00000035454",0
"ENSRNOG00000030771",0
"ENSRNOG00000069018",0
"ENSRNOG00000012686",10
"ENSRNOG00000035528",0
"ENSRNOG00000069838",0
"ENSRNOG00000053907",0
"ENSRNOG00000050479",0
"ENSRNOG00000070179",0
"ENSRNOG00000036263",0
"ENSRNOG00000004464",4539
"ENSRNOG00000064775",0
"ENSRNOG00000054830",0
"ENSRNOG00000064207",0
"ENSRNOG00000048004",16
"ENSRNOG00000061087",0
"ENSRNOG00000051913",0
"ENSRNOG00000030812",0
"ENSRNOG00000055074",0
"ENSRNOG00000052438",0
"ENSRNOG00000029121",0
"ENSRNOG00000063897",0
"ENSRNOG00000050997",992
"ENSRNOG00000061746",0
"ENSRNOG00000027645",0
"ENSRNOG00000069444",0
"ENSRNOG00000070951",1587
"ENSRNOG00000058769",0
"ENSRNOG00000052462",0
"ENSRNOG00000055167",0
"ENSRNOG00000062657",0
"ENSRNOG00000066819",0
"ENSRNOG00000066213",0
"ENSRNOG00000051985",0
"ENSRNOG00000063341",0
"ENSRNOG00000003972",2
"ENSRNOG00000059185",0
"ENSRNOG00000069784",7
"ENSRNOG00000067932",6
"ENSRNOG00000069940",0
"ENSRNOG00000054985",0
"ENSRNOG00000055656",0
"ENSRNOG00000065283",0
"ENSRNOG00000027300",839
"ENSRNOG00000006867",1119
"ENSRNOG00000053080",0
"ENSRNOG00000061281",0
"ENSRNOG00000064886",0
"ENSRNOG00000058917",0
"ENSRNOG00000065968",25
"ENSRNOG00000049271",7
"ENSRNOG00000006333",0
"ENSRNOG00000065965",0
"ENSRNOG00000067948",8
"ENSRNOG00000068279",0
"ENSRNOG00000004667",30
"ENSRNOG00000067508",0
"ENSRNOG00000070729",0
"ENSRNOG00000056919",0
"ENSRNOG00000058397",0
"ENSRNOG00000045854",626
"ENSRNOG00000065040",0
"ENSRNOG00000056198",0
"ENSRNOG00000004923",916
"ENSRNOG00000051372",14
"ENSRNOG00000064570",0
"ENSRNOG00000068908",0
"ENSRNOG00000062565",0
"ENSRNOG00000049223",828
"ENSRNOG00000032866",3
"ENSRNOG00000055806",1
"ENSRNOG00000070415",0
"ENSRNOG00000056614",0
"ENSRNOG00000005811",0
"ENSRNOG00000058149",0
"ENSRNOG00000070455",0
"ENSRNOG00000058594",0
"ENSRNOG00000052758",152
"ENSRNOG00000067070",18
"ENSRNOG00000060184",0
"ENSRNOG00000056818",0
"ENSRNOG00000059317",0
"ENSRNOG00000053447",0
"ENSRNOG00000067259",0
"ENSRNOG00000006652",907
"ENSRNOG00000006368",0
"ENSRNOG00000070372",0
"ENSRNOG00000049870",0
"ENSRNOG00000005063",53
"ENSRNOG00000055908",5
"ENSRNOG00000067744",0
"ENSRNOG00000069909",0
"ENSRNOG00000050653",0
"ENSRNOG00000057749",0
"ENSRNOG00000058074",0
"ENSRNOG00000005345",101
"ENSRNOG00000031440",8
"ENSRNOG00000057283",0
"ENSRNOG00000070816",0
"ENSRNOG00000051376",0
"ENSRNOG00000064235",0
"ENSRNOG00000067607",0
"ENSRNOG00000055169",0
"ENSRNOG00000067885",0
"ENSRNOG00000066374",0
"ENSRNOG00000006727",139
"ENSRNOG00000060868",0
"ENSRNOG00000004084",0
"ENSRNOG00000008728",0
"ENSRNOG00000042319",0
"ENSRNOG00000063724",27
"ENSRNOG00000067766",0
"ENSRNOG00000069300",473
"ENSRNOG00000062820",0
"ENSRNOG00000066076",0
"ENSRNOG00000024503",755
"ENSRNOG00000069751",0
"ENSRNOG00000063713",0
"ENSRNOG00000007031",1
"ENSRNOG00000063523",0
"ENSRNOG00000031203",698
"ENSRNOG00000046309",2
"ENSRNOG00000069071",0
"ENSRNOG00000064873",0
"ENSRNOG00000030235",0
"ENSRNOG00000053317",12
"ENSRNOG00000047574",0
"ENSRNOG00000004296",28
"ENSRNOG00000067551",0
"ENSRNOG00000070937",610
"ENSRNOG00000070949",0
"ENSRNOG00000039551",76
"ENSRNOG00000047891",0
"ENSRNOG00000008445",250
"ENSRNOG00000003831",67
"ENSRNOG00000004377",501
"ENSRNOG00000032924",0
"ENSRNOG00000004198",93
"ENSRNOG00000049054",0
"ENSRNOG00000004857",53
"ENSRNOG00000004520",149
"ENSRNOG00000042391",0
"ENSRNOG00000024651",276
"ENSRNOG00000063297",0
"ENSRNOG00000004893",55
"ENSRNOG00000069554",85
"ENSRNOG00000008598",1073
"ENSRNOG00000062977",2
"ENSRNOG00000066641",0
"ENSRNOG00000024338",58
"ENSRNOG00000038720",6
"ENSRNOG00000051619",10
"ENSRNOG00000004110",517
"ENSRNOG00000004216",6
"ENSRNOG00000005424",770
"ENSRNOG00000038166",308
"ENSRNOG00000066926",0
"ENSRNOG00000050539",12297
"ENSRNOG00000069868",0
"ENSRNOG00000064490",0
"ENSRNOG00000060853",1048
"ENSRNOG00000030420",0
"ENSRNOG00000064626",0
"ENSRNOG00000042634",0
"ENSRNOG00000070933",0
"ENSRNOG00000063171",0
"ENSRNOG00000004754",12
"ENSRNOG00000007504",2986
"ENSRNOG00000068813",0
"ENSRNOG00000010985",544
"ENSRNOG00000050810",0
"ENSRNOG00000004496",2956
"ENSRNOG00000062618",16
"ENSRNOG00000004823",848
"ENSRNOG00000011112",12
"ENSRNOG00000004362",138
"ENSRNOG00000011164",442
"ENSRNOG00000060694",706
"ENSRNOG00000067058",0
"ENSRNOG00000054259",303
"ENSRNOG00000064989",58
"ENSRNOG00000006296",0
"ENSRNOG00000033206",520
"ENSRNOG00000005589",365
"ENSRNOG00000005126",5163
"ENSRNOG00000025648",0
"ENSRNOG00000003813",0
"ENSRNOG00000005540",222
"ENSRNOG00000056012",0
"ENSRNOG00000051650",3211
"ENSRNOG00000007699",788
"ENSRNOG00000004449",1405
"ENSRNOG00000012685",106
"ENSRNOG00000026855",0
"ENSRNOG00000054989",10
"ENSRNOG00000027773",971
"ENSRNOG00000011376",23
"ENSRNOG00000006388",50
"ENSRNOG00000067995",127
"ENSRNOG00000008046",0
"ENSRNOG00000029253",0
"ENSRNOG00000061050",1
"ENSRNOG00000068437",128
"ENSRNOG00000057934",1665
"ENSRNOG00000011419",943
"ENSRNOG00000031106",0
"ENSRNOG00000004503",121
"ENSRNOG00000031655",0
"ENSRNOG00000047363",0
"ENSRNOG00000006905",3344
"ENSRNOG00000006699",86
"ENSRNOG00000026297",0
"ENSRNOG00000004794",30
"ENSRNOG00000006744",260
"ENSRNOG00000005343",0
"ENSRNOG00000009788",0
"ENSRNOG00000050197",2267
"ENSRNOG00000043441",257
"ENSRNOG00000060335",1122
"ENSRNOG00000004482",2
"ENSRNOG00000027115",6
"ENSRNOG00000007851",386
"ENSRNOG00000048412",0
"ENSRNOG00000058572",2101
"ENSRNOG00000005765",187
"ENSRNOG00000062478",18
"ENSRNOG00000006729",1
"ENSRNOG00000007901",3716
"ENSRNOG00000004458",33
"ENSRNOG00000039091",863
"ENSRNOG00000005045",926
"ENSRNOG00000050553",24
"ENSRNOG00000010605",0
"ENSRNOG00000062383",0
"ENSRNOG00000026239",157
"ENSRNOG00000011044",20
"ENSRNOG00000004345",949
"ENSRNOG00000005409",2
"ENSRNOG00000061519",1700
"ENSRNOG00000069640",0
"ENSRNOG00000004060",9465
"ENSRNOG00000009542",0
"ENSRNOG00000063821",112
"ENSRNOG00000006441",458
"ENSRNOG00000005287",178
"ENSRNOG00000058593",795
"ENSRNOG00000059402",1059
"ENSRNOG00000005568",475
"ENSRNOG00000063912",0
"ENSRNOG00000052418",971
"ENSRNOG00000006570",1481
"ENSRNOG00000005101",650
"ENSRNOG00000032669",0
"ENSRNOG00000005344",296
"ENSRNOG00000025233",0
"ENSRNOG00000058891",108
"ENSRNOG00000060278",0
"ENSRNOG00000021628",58
"ENSRNOG00000065326",24
"ENSRNOG00000054286",151
"ENSRNOG00000004067",4
"ENSRNOG00000009855",0
"ENSRNOG00000007250",524
"ENSRNOG00000007370",214
"ENSRNOG00000009921",0
"ENSRNOG00000005492",1963
"ENSRNOG00000010410",0
"ENSRNOG00000055661",298
"ENSRNOG00000061415",88
"ENSRNOG00000006911",134
"ENSRNOG00000037743",0
